2024-12-26 04.14.41; Inicio de Ejecución BotUpdateCanal
2024-12-26 04:15:10; El iturriapp no esta pidiendo cambio de contraseña
2024-12-26 04:15:40; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-26 04:15:40; Procesando las Dams e ingresar a la web sunat
2024-12-26 04:16:38; Dam 23100 aun no tiene CANAL
2024-12-26 04:16:56; Dam 3329 aun no tiene CANAL
2024-12-26 04:16:57; 52259 Ya esta registrado en la DB
2024-12-26 04:16:57; 34456 Ya esta registrado en la DB
2024-12-26 04:16:57; 34459 Ya esta registrado en la DB
2024-12-26 04:16:57; 23077 Ya esta registrado en la DB
2024-12-26 04:16:57; 34676 Ya esta registrado en la DB
2024-12-26 04:16:57; 9204 Ya esta registrado en la DB
2024-12-26 04:17:13; Dam 23106 aun no tiene CANAL
2024-12-26 04:17:31; Dam 23103 aun no tiene CANAL
2024-12-26 04:17:48; Dam 23104 aun no tiene CANAL
2024-12-26 04:17:49; 22810 Ya esta registrado en la DB
2024-12-26 04:17:49; 35161 Ya esta registrado en la DB
2024-12-26 04:17:49; 9207 Ya esta registrado en la DB
2024-12-26 04:17:49; 9206 Ya esta registrado en la DB
2024-12-26 04:17:49; 35152 Ya esta registrado en la DB
2024-12-26 04:18:06; Dam 23192 aun no tiene CANAL
2024-12-26 04:18:07; 23190 Ya esta registrado en la DB
2024-12-26 04:18:07; 23271 Ya esta registrado en la DB
2024-12-26 04:18:07; 23361 Ya esta registrado en la DB
2024-12-26 04:18:07; 52845 Ya esta registrado en la DB
2024-12-26 04:18:23; Dam 53025 aun no tiene CANAL
2024-12-26 04:18:24; 53557 Ya esta registrado en la DB
2024-12-26 04:18:25; 51839 Ya esta registrado en la DB
2024-12-26 04:18:32; se cerro la pagina de SUNAT con éxito
2024-12-26 04:18:38; No se pudo encontrar datos a procesar
