2024-12-23 19.00.35; Inicio de Ejecución BotUpdateCanal
2024-12-23 19:01:04; El iturriapp no esta pidiendo cambio de contraseña
2024-12-23 19:01:34; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-23 19:01:35; Procesando las Dams e ingresar a la web sunat
2024-12-23 19:02:34; Dam 23115 aun no tiene CANAL
2024-12-23 19:02:52; Dam 3329 aun no tiene CANAL
2024-12-23 19:03:10; Dam 52255 aun no tiene CANAL
2024-12-23 19:03:28; Dam 52258 aun no tiene CANAL
2024-12-23 19:03:46; Dam 34456 aun no tiene CANAL
2024-12-23 19:04:04; Dam 34459 aun no tiene CANAL
2024-12-23 19:04:21; Dam 52256 aun no tiene CANAL
2024-12-23 19:04:39; Dam 53417 aun no tiene CANAL
2024-12-23 19:04:57; Dam 34708 aun no tiene CANAL
2024-12-23 19:05:14; Dam 34802 aun no tiene CANAL
2024-12-23 19:05:32; Dam 23106 aun no tiene CANAL
2024-12-23 19:05:50; Dam 23104 aun no tiene CANAL
2024-12-23 19:06:07; Dam 23100 aun no tiene CANAL
2024-12-23 19:06:25; Dam 34665 aun no tiene CANAL
2024-12-23 19:06:43; Dam 34667 aun no tiene CANAL
2024-12-23 19:07:01; Dam 34666 aun no tiene CANAL
2024-12-23 19:07:19; Dam 3769 aun no tiene CANAL
2024-12-23 19:07:37; Dam 667 aun no tiene CANAL
2024-12-23 19:07:54; Dam 23204 aun no tiene CANAL
2024-12-23 19:08:12; Dam 23200 aun no tiene CANAL
2024-12-23 19:08:30; Dam 53433 aun no tiene CANAL
2024-12-23 19:08:48; Dam 22884 aun no tiene CANAL
2024-12-23 19:09:06; Dam 53404 aun no tiene CANAL
2024-12-23 19:09:24; Dam 53410 aun no tiene CANAL
2024-12-23 19:09:42; Dam 53412 aun no tiene CANAL
2024-12-23 19:09:59; Dam 53268 aun no tiene CANAL
2024-12-23 19:10:17; Dam 53413 aun no tiene CANAL
2024-12-23 19:10:35; Dam 23261 aun no tiene CANAL
2024-12-23 19:10:53; Dam 53400 aun no tiene CANAL
2024-12-23 19:11:11; Dam 53399 aun no tiene CANAL
2024-12-23 19:11:29; Dam 53258 aun no tiene CANAL
2024-12-23 19:11:48; Dam 53257 aun no tiene CANAL
2024-12-23 19:12:06; Dam 53401 aun no tiene CANAL
2024-12-23 19:12:23; Dam 53266 aun no tiene CANAL
2024-12-23 19:12:41; Dam 53431 aun no tiene CANAL
2024-12-23 19:12:59; Dam 53450 aun no tiene CANAL
2024-12-23 19:13:17; Dam 53395 aun no tiene CANAL
2024-12-23 19:13:35; Dam 53398 aun no tiene CANAL
2024-12-23 19:13:53; Dam 9165 aun no tiene CANAL
2024-12-23 19:14:11; Dam 9169 aun no tiene CANAL
2024-12-23 19:14:29; Dam 22883 aun no tiene CANAL
2024-12-23 19:15:44; Dam 9168 aun no tiene CANAL
2024-12-23 19:16:02; Dam 23178 aun no tiene CANAL
2024-12-23 19:16:20; Dam 9164 aun no tiene CANAL
2024-12-23 19:16:39; Dam 53249 aun no tiene CANAL
2024-12-23 19:16:56; Dam 53407 aun no tiene CANAL
2024-12-23 19:17:05; se cerro la pagina de SUNAT con éxito
2024-12-23 19:17:43; El iturriapp no esta pidiendo cambio de contraseña
2024-12-23 19:19:24; se encontró el archivo reporte en C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/ExcelconDatos
2024-12-23 19:19:33; Se envió el correo con éxito
2024-12-23 19:19:38;  Archivo REPORTE_RCE_ENVIADOS 23-11-2024 al 23-12-2024_20241223_1919.xlsx se ha validado como completado y se
ha movido a la ruta  C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/Archivos Procesados
2024-12-23 19:19:38; Fin del robot  BotUpdateCanal
