2024-11-18 11.08.34; Inicio de Ejecución BotUpdateCanal
2024-11-18 11:09:09; El iturriapp no esta pidiendo cambio de contraseña
2024-11-18 11:09:39; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-11-18 11:09:39; Procesando las Dams e ingresar a la web sunat
2024-11-18 11:11:48; Dam 19186 aun no tiene CANAL
2024-11-18 11:13:22; Dam 19187 aun no tiene CANAL
2024-11-18 11:14:16; Dam 19174 aun no tiene CANAL
2024-11-18 11:16:18; Dam 19319 aun no tiene CANAL
2024-11-18 11:17:46; Dam 18969 aun no tiene CANAL
2024-11-18 11:19:16; Dam 19171 aun no tiene CANAL
2024-11-18 11:19:34; Dam 19169 aun no tiene CANAL
2024-11-18 11:20:27; Dam 18849 aun no tiene CANAL
2024-11-18 11:20:46; Dam 120972 aun no tiene CANAL
2024-11-18 11:21:04; Dam 120894 aun no tiene CANAL
2024-11-18 11:21:22; Dam 120893 aun no tiene CANAL
2024-11-18 11:23:57; Dam 18703 aun no tiene CANAL
2024-11-18 11:24:15; Dam 18704 aun no tiene CANAL
2024-11-18 11:24:33; Dam 38866 aun no tiene CANAL
2024-11-18 11:24:51; Dam 38867 aun no tiene CANAL
2024-11-18 11:25:28; 33378 Ya esta registrado en la DB
2024-11-18 11:25:28; 25998 Ya esta registrado en la DB
2024-11-18 11:25:28; 29387 Ya esta registrado en la DB
2024-11-18 11:25:36; se cerro la pagina de SUNAT con éxito
2024-11-18 11:26:11; El iturriapp no esta pidiendo cambio de contraseña
2024-11-18 11:35:42; se encontró el archivo reporte en C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/ExcelconDatos
2024-11-18 11:35:53; Se envió el correo con éxito
2024-11-18 11:35:59;  Archivo REPORTE_RCE_ENVIADOS 19-10-2024 al 18-11-2024_20241118_1135.xlsx se ha validado como completado y se
ha movido a la ruta  C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/Archivos Procesados
2024-11-18 11:36:00; Fin del robot  BotUpdateCanal
