2024-12-18 19.16.38; Inicio de Ejecución BotUpdateCanal
2024-12-18 19:17:53; El iturriapp no esta pidiendo cambio de contraseña
2024-12-18 19:18:26; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-18 19:18:29; Procesando las Dams e ingresar a la web sunat
2024-12-18 19:19:27; Dam 33680 aun no tiene CANAL
2024-12-18 19:19:44; Dam 22729 aun no tiene CANAL
2024-12-18 19:20:01; Dam 8910 aun no tiene CANAL
2024-12-18 19:20:18; Dam 22716 aun no tiene CANAL
2024-12-18 19:20:36; Dam 22711 aun no tiene CANAL
2024-12-18 19:20:53; Dam 22638 aun no tiene CANAL
2024-12-18 19:21:10; Dam 8911 aun no tiene CANAL
2024-12-18 19:21:27; Dam 542 aun no tiene CANAL
2024-12-18 19:21:44; Dam 543 aun no tiene CANAL
2024-12-18 19:22:02; Dam 22457 aun no tiene CANAL
2024-12-18 19:22:19; Dam 22126 aun no tiene CANAL
2024-12-18 19:22:36; Dam 22477 aun no tiene CANAL
2024-12-18 19:22:53; Dam 22476 aun no tiene CANAL
2024-12-18 19:23:10; Dam 22475 aun no tiene CANAL
2024-12-18 19:23:27; Dam 22474 aun no tiene CANAL
2024-12-18 19:23:44; Dam 22472 aun no tiene CANAL
2024-12-18 19:24:01; Dam 50099 aun no tiene CANAL
2024-12-18 19:24:18; Dam 50100 aun no tiene CANAL
2024-12-18 19:24:36; Dam 50102 aun no tiene CANAL
2024-12-18 19:24:53; Dam 50101 aun no tiene CANAL
2024-12-18 19:25:10; Dam 50104 aun no tiene CANAL
2024-12-18 19:25:27; Dam 50103 aun no tiene CANAL
2024-12-18 19:25:44; Dam 50106 aun no tiene CANAL
2024-12-18 19:26:01; Dam 50105 aun no tiene CANAL
2024-12-18 19:26:18; Dam 50097 aun no tiene CANAL
2024-12-18 19:26:36; Dam 50098 aun no tiene CANAL
2024-12-18 19:26:53; Dam 22345 aun no tiene CANAL
2024-12-18 19:27:11; Dam 22346 aun no tiene CANAL
2024-12-18 19:27:29; Dam 558 aun no tiene CANAL
2024-12-18 19:27:47; Dam 22340 aun no tiene CANAL
2024-12-18 19:28:04; Dam 22723 aun no tiene CANAL
2024-12-18 19:28:21; Dam 33664 aun no tiene CANAL
2024-12-18 19:28:38; Dam 22827 aun no tiene CANAL
2024-12-18 19:28:56; Dam 33666 aun no tiene CANAL
2024-12-18 19:29:13; Dam 33492 aun no tiene CANAL
2024-12-18 19:29:30; Dam 22815 aun no tiene CANAL
2024-12-18 19:29:47; Dam 51452 aun no tiene CANAL
2024-12-18 19:30:05; Dam 51538 aun no tiene CANAL
2024-12-18 19:30:22; Dam 51553 aun no tiene CANAL
2024-12-18 19:30:39; Dam 51555 aun no tiene CANAL
2024-12-18 19:30:56; Dam 51503 aun no tiene CANAL
2024-12-18 19:31:43; Dam 51459 aun no tiene CANAL
2024-12-18 19:32:00; Dam 51461 aun no tiene CANAL
2024-12-18 19:33:26; Dam 51243 aun no tiene CANAL
2024-12-18 19:33:44; Dam 51539 aun no tiene CANAL
2024-12-18 19:34:01; Dam 51514 aun no tiene CANAL
2024-12-18 19:34:18; Dam 51507 aun no tiene CANAL
2024-12-18 19:34:35; Dam 22889 aun no tiene CANAL
2024-12-18 19:34:52; Dam 22888 aun no tiene CANAL
2024-12-18 19:35:10; Dam 51319 aun no tiene CANAL
2024-12-18 19:35:27; Dam 22887 aun no tiene CANAL
2024-12-18 19:35:44; Dam 50674 aun no tiene CANAL
2024-12-18 19:36:01; Dam 22803 aun no tiene CANAL
2024-12-18 19:36:02; 22798 Ya esta registrado en la DB
2024-12-18 19:36:18; Dam 3313 aun no tiene CANAL
2024-12-18 19:36:36; Dam 51451 aun no tiene CANAL
2024-12-18 19:36:53; Dam 51450 aun no tiene CANAL
2024-12-18 19:37:39; Dam 51087 aun no tiene CANAL
2024-12-18 19:37:56; Dam 51079 aun no tiene CANAL
2024-12-18 19:38:14; Dam 9005 aun no tiene CANAL
2024-12-18 19:38:31; Dam 51295 aun no tiene CANAL
2024-12-18 19:38:50; Dam 51088 aun no tiene CANAL
2024-12-18 19:39:07; Dam 22790 aun no tiene CANAL
2024-12-18 19:40:29; Dam 51443 aun no tiene CANAL
2024-12-18 19:42:29; Dam 50969 aun no tiene CANAL
2024-12-18 19:42:47; Dam 50967 aun no tiene CANAL
2024-12-18 19:43:04; Dam 50968 aun no tiene CANAL
2024-12-18 19:43:22; Dam 50965 aun no tiene CANAL
2024-12-18 19:43:39; Dam 50964 aun no tiene CANAL
2024-12-18 19:43:56; Dam 51439 aun no tiene CANAL
2024-12-18 19:44:13; Dam 22804 aun no tiene CANAL
2024-12-18 19:45:05; Dam 51455 aun no tiene CANAL
2024-12-18 19:45:43; se cerro la pagina de SUNAT con éxito
2024-12-18 19:46:18; El iturriapp no esta pidiendo cambio de contraseña
2024-12-18 20:03:42; se encontró el archivo reporte en C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/ExcelconDatos
2024-12-18 20:03:51; Se envió el correo con éxito
2024-12-18 20:03:57;  Archivo REPORTE_RCE_ENVIADOS 18-11-2024 al 18-12-2024 (1)_20241218_2003.xlsx se ha validado como completado y se
ha movido a la ruta  C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/Archivos Procesados
2024-12-18 20:03:58; Fin del robot  BotUpdateCanal
