2024-12-18 08.31.07; Inicio de Ejecución BotUpdateCanal
2024-12-18 08:31:37; El iturriapp no esta pidiendo cambio de contraseña
2024-12-18 08:32:07; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-18 08:32:10; Procesando las Dams e ingresar a la web sunat
2024-12-18 08:34:17; Dam 33257 aun no tiene CANAL
2024-12-18 08:34:35; Dam 33256 aun no tiene CANAL
2024-12-18 08:34:52; Dam 22561 aun no tiene CANAL
2024-12-18 08:35:44; Dam 8911 aun no tiene CANAL
2024-12-18 08:36:38; Dam 22585 aun no tiene CANAL
2024-12-18 08:37:24; Dam 33407 aun no tiene CANAL
2024-12-18 08:38:17; Dam 556 aun no tiene CANAL
2024-12-18 08:38:34; Dam 22638 aun no tiene CANAL
2024-12-18 08:38:51; Dam 22340 aun no tiene CANAL
2024-12-18 08:38:52; 22557 Ya esta registrado en la DB
2024-12-18 08:39:44; Dam 22457 aun no tiene CANAL
2024-12-18 08:40:01; Dam 33279 aun no tiene CANAL
2024-12-18 08:40:19; Dam 8910 aun no tiene CANAL
2024-12-18 08:40:36; Dam 22346 aun no tiene CANAL
2024-12-18 08:40:53; Dam 22345 aun no tiene CANAL
2024-12-18 08:41:11; Dam 50098 aun no tiene CANAL
2024-12-18 08:41:28; Dam 50097 aun no tiene CANAL
2024-12-18 08:41:45; Dam 50105 aun no tiene CANAL
2024-12-18 08:42:03; Dam 22477 aun no tiene CANAL
2024-12-18 08:42:20; Dam 50104 aun no tiene CANAL
2024-12-18 08:42:38; Dam 50101 aun no tiene CANAL
2024-12-18 08:42:56; Dam 50106 aun no tiene CANAL
2024-12-18 08:43:13; Dam 50102 aun no tiene CANAL
2024-12-18 08:43:30; Dam 22476 aun no tiene CANAL
2024-12-18 08:43:48; Dam 22474 aun no tiene CANAL
2024-12-18 08:44:40; Dam 22472 aun no tiene CANAL
2024-12-18 08:44:41; 22559 Ya esta registrado en la DB
2024-12-18 08:44:58; Dam 50100 aun no tiene CANAL
2024-12-18 08:45:15; Dam 50099 aun no tiene CANAL
2024-12-18 08:47:07; Dam 22802 aun no tiene CANAL
2024-12-18 08:48:00; Dam 22800 aun no tiene CANAL
2024-12-18 09:06:12; Datos aun Incorrectos o los parámetros son incorrectos 22780
2024-12-18 09:10:59; se cerro la pagina de SUNAT con éxito
2024-12-18 09:11:34; El iturriapp no esta pidiendo cambio de contraseña
2024-12-18 09:18:07; Se ah cambiado de sede PAITA
2024-12-18 09:19:29; Se ah cambiado de sede PAITA
2024-12-18 09:20:51; Se ah cambiado de sede PAITA
2024-12-18 09:21:59; Se ah cambiado de sede PAITA
2024-12-18 09:23:06; Se ah cambiado de sede PAITA
2024-12-18 09:24:13; Se ah cambiado de sede PAITA
2024-12-18 09:25:20; Se ah cambiado de sede PAITA
2024-12-18 09:26:27; Se ah cambiado de sede PAITA
2024-12-18 09:27:34; Se ah cambiado de sede PAITA
2024-12-18 09:28:41; Se ah cambiado de sede PAITA
2024-12-18 09:29:47; Se ah cambiado de sede PAITA
2024-12-18 09:30:56; Se ah cambiado de sede PAITA
2024-12-18 09:32:03; Se ah cambiado de sede PAITA
2024-12-18 09:33:10; Se ah cambiado de sede PAITA
2024-12-18 09:34:17; Se ah cambiado de sede PAITA
2024-12-18 09:35:24; Se ah cambiado de sede PAITA
2024-12-18 09:36:31; Se ah cambiado de sede PAITA
2024-12-18 09:37:38; Se ah cambiado de sede PAITA
2024-12-18 09:38:46; Se ah cambiado de sede PAITA
2024-12-18 09:39:53; Se ah cambiado de sede PAITA
2024-12-18 09:41:00; Se ah cambiado de sede PAITA
2024-12-18 09:42:07; Se ah cambiado de sede PAITA
2024-12-18 09:43:13; Se ah cambiado de sede PAITA
2024-12-18 09:44:20; Se ah cambiado de sede PAITA
2024-12-18 09:45:27; Se ah cambiado de sede PAITA
2024-12-18 09:46:34; Se ah cambiado de sede PAITA
2024-12-18 09:47:41; Se ah cambiado de sede PAITA
2024-12-18 09:48:49; Se ah cambiado de sede PAITA
2024-12-18 09:49:56; Se ah cambiado de sede PAITA
2024-12-18 09:51:03; Se ah cambiado de sede PAITA
2024-12-18 09:52:10; Se ah cambiado de sede PAITA
2024-12-18 09:53:18; Se ah cambiado de sede PAITA
2024-12-18 09:54:25; Se ah cambiado de sede PAITA
2024-12-18 09:55:33; Se ah cambiado de sede PAITA
2024-12-18 09:56:40; Se ah cambiado de sede PAITA
2024-12-18 09:57:47; Se ah cambiado de sede PAITA
2024-12-18 09:58:54; Se ah cambiado de sede PAITA
2024-12-18 10:00:02; Se ah cambiado de sede PAITA
2024-12-18 10:01:09; Se ah cambiado de sede PAITA
2024-12-18 10:02:17; Se ah cambiado de sede PAITA
2024-12-18 10:03:24; Se ah cambiado de sede PAITA
2024-12-18 10:04:31; Se ah cambiado de sede PAITA
2024-12-18 10:05:39; Se ah cambiado de sede PAITA
2024-12-18 10:06:37; se encontró el archivo reporte en C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/ExcelconDatos
2024-12-18 10:06:46; Se envió el correo con éxito
2024-12-18 10:06:53;  Archivo REPORTE_RCE_ENVIADOS 18-11-2024 al 18-12-2024_20241218_1006.xlsx se ha validado como completado y se
ha movido a la ruta  C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/Archivos Procesados
2024-12-18 10:06:54; Fin del robot  BotUpdateCanal
