2024-12-21 06.07.24; Inicio de Ejecución BotUpdateCanal
2024-12-21 06:07:52; El iturriapp no esta pidiendo cambio de contraseña
2024-12-21 06:08:23; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-21 06:08:24; Procesando las Dams e ingresar a la web sunat
2024-12-21 06:09:21; Dam 51880 aun no tiene CANAL
2024-12-21 06:09:38; Dam 51890 aun no tiene CANAL
2024-12-21 06:11:47; Datos aun Incorrectos o los parámetros son incorrectos 51891
2024-12-21 06:11:47; 22902 Ya esta registrado en la DB
2024-12-21 06:11:47; 33685 Ya esta registrado en la DB
2024-12-21 06:11:47; 9040 Ya esta registrado en la DB
2024-12-21 06:11:47; 22949 Ya esta registrado en la DB
2024-12-21 06:11:47; 9039 Ya esta registrado en la DB
2024-12-21 06:11:47; 33744 Ya esta registrado en la DB
2024-12-21 06:11:47; 22831 Ya esta registrado en la DB
2024-12-21 06:11:48; 22829 Ya esta registrado en la DB
2024-12-21 06:11:48; 33265 Ya esta registrado en la DB
2024-12-21 06:11:48; 33264 Ya esta registrado en la DB
2024-12-21 06:11:53; Datos aun Incorrectos o los parámetros son incorrectos 3716
2024-12-21 06:11:53; 22718 Ya esta registrado en la DB
2024-12-21 06:12:10; Dam 22723 aun no tiene CANAL
2024-12-21 06:12:53; 22900 Ya esta registrado en la DB
2024-12-21 06:12:53; 22905 Ya esta registrado en la DB
2024-12-21 06:12:53; 33920 Ya esta registrado en la DB
2024-12-21 06:13:34; 33922 Ya esta registrado en la DB
2024-12-21 06:13:34; 3330 Ya esta registrado en la DB
2024-12-21 06:13:34; 22904 Ya esta registrado en la DB
2024-12-21 06:13:34; 584 Ya esta registrado en la DB
2024-12-21 06:13:34; 33919 Ya esta registrado en la DB
2024-12-21 06:13:34; 583 Ya esta registrado en la DB
2024-12-21 06:13:34; 51949 Ya esta registrado en la DB
2024-12-21 06:13:39; Datos aun Incorrectos o los parámetros son incorrectos 22842
2024-12-21 06:13:40; 22841 Ya esta registrado en la DB
2024-12-21 06:13:40; 51277 Ya esta registrado en la DB
2024-12-21 06:13:40; 51853 Ya esta registrado en la DB
2024-12-21 06:13:40; 51554 Ya esta registrado en la DB
2024-12-21 06:13:56; Dam 23043 aun no tiene CANAL
2024-12-21 06:14:14; Dam 23041 aun no tiene CANAL
2024-12-21 06:14:31; Dam 23038 aun no tiene CANAL
2024-12-21 06:14:32; 51951 Ya esta registrado en la DB
2024-12-21 06:14:32; 51956 Ya esta registrado en la DB
2024-12-21 06:14:32; 51952 Ya esta registrado en la DB
2024-12-21 06:14:32; 51954 Ya esta registrado en la DB
2024-12-21 06:14:49; Dam 23042 aun no tiene CANAL
2024-12-21 06:14:50; 51947 Ya esta registrado en la DB
2024-12-21 06:14:50; 51946 Ya esta registrado en la DB
2024-12-21 06:14:50; 51948 Ya esta registrado en la DB
2024-12-21 06:14:50; 22970 Ya esta registrado en la DB
2024-12-21 06:14:50; 22969 Ya esta registrado en la DB
2024-12-21 06:14:50; 22972 Ya esta registrado en la DB
2024-12-21 06:14:50; 22975 Ya esta registrado en la DB
2024-12-21 06:14:50; 22973 Ya esta registrado en la DB
2024-12-21 06:14:50; 22971 Ya esta registrado en la DB
2024-12-21 06:14:50; 51950 Ya esta registrado en la DB
2024-12-21 06:14:50; 51961 Ya esta registrado en la DB
2024-12-21 06:14:50; 51837 Ya esta registrado en la DB
2024-12-21 06:14:50; 51836 Ya esta registrado en la DB
2024-12-21 06:14:50; 51851 Ya esta registrado en la DB
2024-12-21 06:14:50; 9032 Ya esta registrado en la DB
2024-12-21 06:14:51; 51844 Ya esta registrado en la DB
2024-12-21 06:14:51; 51846 Ya esta registrado en la DB
2024-12-21 06:14:51; 51847 Ya esta registrado en la DB
2024-12-21 06:14:51; 51849 Ya esta registrado en la DB
2024-12-21 06:14:51; 9035 Ya esta registrado en la DB
2024-12-21 06:14:51; 52076 Ya esta registrado en la DB
2024-12-21 06:14:51; 52055 Ya esta registrado en la DB
2024-12-21 06:14:51; 52090 Ya esta registrado en la DB
2024-12-21 06:14:51; 52100 Ya esta registrado en la DB
2024-12-21 06:14:51; 52087 Ya esta registrado en la DB
2024-12-21 06:14:51; 51965 Ya esta registrado en la DB
2024-12-21 06:14:51; 9034 Ya esta registrado en la DB
2024-12-21 06:14:51; 51817 Ya esta registrado en la DB
2024-12-21 06:14:51; 51816 Ya esta registrado en la DB
2024-12-21 06:14:51; 51722 Ya esta registrado en la DB
2024-12-21 06:14:51; 22877 Ya esta registrado en la DB
2024-12-21 06:14:52; 22876 Ya esta registrado en la DB
2024-12-21 06:14:52; 51962 Ya esta registrado en la DB
2024-12-21 06:14:52; 22935 Ya esta registrado en la DB
2024-12-21 06:14:52; 22928 Ya esta registrado en la DB
2024-12-21 06:14:52; 22930 Ya esta registrado en la DB
2024-12-21 06:14:52; 22929 Ya esta registrado en la DB
2024-12-21 06:14:52; 22931 Ya esta registrado en la DB
2024-12-21 06:14:52; 22933 Ya esta registrado en la DB
2024-12-21 06:14:52; 22934 Ya esta registrado en la DB
2024-12-21 06:14:52; 22932 Ya esta registrado en la DB
2024-12-21 06:15:09; Dam 51838 aun no tiene CANAL
2024-12-21 06:15:10; 51855 Ya esta registrado en la DB
2024-12-21 06:15:10; 9013 Ya esta registrado en la DB
2024-12-21 06:15:17; se cerro la pagina de SUNAT con éxito
2024-12-21 06:16:37; El iturriapp no esta pidiendo cambio de contraseña
2024-12-21 06:23:21; se encontró el archivo reporte en C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/ExcelconDatos
2024-12-21 06:23:30; Se envió el correo con éxito
2024-12-21 06:23:37;  Archivo REPORTE_RCE_ENVIADOS 20-11-2024 al 20-12-2024 (2)_20241221_0623.xlsx se ha validado como completado y se
ha movido a la ruta  C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/Archivos Procesados
2024-12-21 06:23:38; Fin del robot  BotUpdateCanal
