2024-12-25 07.14.34; Inicio de Ejecución BotUpdateCanal
2024-12-25 07:15:03; El iturriapp no esta pidiendo cambio de contraseña
2024-12-25 07:15:33; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-25 07:15:34; Procesando las Dams e ingresar a la web sunat
2024-12-25 07:16:31; Dam 23100 aun no tiene CANAL
2024-12-25 07:16:49; Dam 3329 aun no tiene CANAL
2024-12-25 07:17:06; Dam 52259 aun no tiene CANAL
2024-12-25 07:17:24; Dam 34456 aun no tiene CANAL
2024-12-25 07:17:41; Dam 34459 aun no tiene CANAL
2024-12-25 07:17:59; Dam 34676 aun no tiene CANAL
2024-12-25 07:18:00; 9204 Ya esta registrado en la DB
2024-12-25 07:18:16; Dam 23106 aun no tiene CANAL
2024-12-25 07:18:34; Dam 23103 aun no tiene CANAL
2024-12-25 07:18:52; Dam 23104 aun no tiene CANAL
2024-12-25 07:19:09; Dam 52845 aun no tiene CANAL
2024-12-25 07:19:27; Dam 22810 aun no tiene CANAL
2024-12-25 07:19:28; 9207 Ya esta registrado en la DB
2024-12-25 07:19:28; 9206 Ya esta registrado en la DB
2024-12-25 07:19:45; Dam 35152 aun no tiene CANAL
2024-12-25 07:20:03; Dam 23192 aun no tiene CANAL
2024-12-25 07:20:20; Dam 23190 aun no tiene CANAL
2024-12-25 07:20:38; Dam 23271 aun no tiene CANAL
2024-12-25 07:20:39; 23361 Ya esta registrado en la DB
2024-12-25 07:20:56; Dam 35161 aun no tiene CANAL
2024-12-25 07:21:13; Dam 53025 aun no tiene CANAL
2024-12-25 07:21:31; Dam 53557 aun no tiene CANAL
2024-12-25 07:21:32; 51839 Ya esta registrado en la DB
2024-12-25 07:21:40; se cerro la pagina de SUNAT con éxito
2024-12-25 07:21:46; No se pudo encontrar datos a procesar
