2024-12-26 16.14.44; Inicio de Ejecución BotUpdateCanal
2024-12-26 16:15:13; El iturriapp no esta pidiendo cambio de contraseña
2024-12-26 16:15:43; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-26 16:15:45; Procesando las Dams e ingresar a la web sunat
2024-12-26 16:16:27; 35334 Ya esta registrado en la DB
2024-12-26 16:16:44; Dam 3329 aun no tiene CANAL
2024-12-26 16:16:45; 34456 Ya esta registrado en la DB
2024-12-26 16:16:45; 34459 Ya esta registrado en la DB
2024-12-26 16:16:46; 23106 Ya esta registrado en la DB
2024-12-26 16:17:02; Dam 23103 aun no tiene CANAL
2024-12-26 16:17:20; Dam 23104 aun no tiene CANAL
2024-12-26 16:17:38; Dam 23100 aun no tiene CANAL
2024-12-26 16:17:39; 35152 Ya esta registrado en la DB
2024-12-26 16:17:55; Dam 23192 aun no tiene CANAL
2024-12-26 16:17:58; 23190 Ya esta registrado en la DB
2024-12-26 16:17:58; 23271 Ya esta registrado en la DB
2024-12-26 16:17:58; 23361 Ya esta registrado en la DB
2024-12-26 16:17:58; 52845 Ya esta registrado en la DB
2024-12-26 16:17:58; 22810 Ya esta registrado en la DB
2024-12-26 16:17:58; 53025 Ya esta registrado en la DB
2024-12-26 16:17:58; 53557 Ya esta registrado en la DB
2024-12-26 16:17:58; 51839 Ya esta registrado en la DB
2024-12-26 16:18:05; se cerro la pagina de SUNAT con éxito
2024-12-26 16:18:12; No se pudo encontrar datos a procesar
