2024-12-26 22.14.31; Inicio de Ejecución BotUpdateCanal
2024-12-26 22:14:59; El iturriapp no esta pidiendo cambio de contraseña
2024-12-26 22:15:29; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-26 22:15:30; Procesando las Dams e ingresar a la web sunat
2024-12-26 22:16:11; 23361 Ya esta registrado en la DB
2024-12-26 22:16:11; 23271 Ya esta registrado en la DB
2024-12-26 22:16:11; 35145 Ya esta registrado en la DB
2024-12-26 22:16:28; Dam 23192 aun no tiene CANAL
2024-12-26 22:16:29; 35152 Ya esta registrado en la DB
2024-12-26 22:16:29; 23100 Ya esta registrado en la DB
2024-12-26 22:16:46; Dam 23104 aun no tiene CANAL
2024-12-26 22:17:03; Dam 23103 aun no tiene CANAL
2024-12-26 22:17:04; 23106 Ya esta registrado en la DB
2024-12-26 22:17:04; 34459 Ya esta registrado en la DB
2024-12-26 22:17:04; 34456 Ya esta registrado en la DB
2024-12-26 22:17:21; Dam 3329 aun no tiene CANAL
2024-12-26 22:17:22; 51839 Ya esta registrado en la DB
2024-12-26 22:17:22; 53025 Ya esta registrado en la DB
2024-12-26 22:17:29; se cerro la pagina de SUNAT con éxito
2024-12-26 22:17:36; No se pudo encontrar datos a procesar
