2024-12-25 08.14.32; Inicio de Ejecución BotUpdateCanal
2024-12-25 08:15:00; El iturriapp no esta pidiendo cambio de contraseña
2024-12-25 08:15:30; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-25 08:15:31; Procesando las Dams e ingresar a la web sunat
2024-12-25 08:16:28; Dam 23100 aun no tiene CANAL
2024-12-25 08:16:46; Dam 3329 aun no tiene CANAL
2024-12-25 08:17:03; Dam 52259 aun no tiene CANAL
2024-12-25 08:17:21; Dam 34456 aun no tiene CANAL
2024-12-25 08:17:38; Dam 34459 aun no tiene CANAL
2024-12-25 08:17:56; Dam 34676 aun no tiene CANAL
2024-12-25 08:17:57; 9204 Ya esta registrado en la DB
2024-12-25 08:18:14; Dam 23106 aun no tiene CANAL
2024-12-25 08:18:31; Dam 23103 aun no tiene CANAL
2024-12-25 08:18:49; Dam 23104 aun no tiene CANAL
2024-12-25 08:19:07; Dam 52845 aun no tiene CANAL
2024-12-25 08:19:24; Dam 22810 aun no tiene CANAL
2024-12-25 08:19:25; 9207 Ya esta registrado en la DB
2024-12-25 08:19:25; 9206 Ya esta registrado en la DB
2024-12-25 08:19:42; Dam 35152 aun no tiene CANAL
2024-12-25 08:19:59; Dam 23192 aun no tiene CANAL
2024-12-25 08:20:17; Dam 23190 aun no tiene CANAL
2024-12-25 08:20:34; Dam 23271 aun no tiene CANAL
2024-12-25 08:20:35; 23361 Ya esta registrado en la DB
2024-12-25 08:20:52; Dam 35161 aun no tiene CANAL
2024-12-25 08:21:10; Dam 53025 aun no tiene CANAL
2024-12-25 08:21:27; Dam 53557 aun no tiene CANAL
2024-12-25 08:21:28; 51839 Ya esta registrado en la DB
2024-12-25 08:21:36; se cerro la pagina de SUNAT con éxito
2024-12-25 08:21:42; No se pudo encontrar datos a procesar
