2024-12-27 10.49.06; Inicio de Ejecución BotUpdateCanal
2024-12-27 10:49:34; El iturriapp no esta pidiendo cambio de contraseña
2024-12-27 10:50:04; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-27 10:50:05; Procesando las Dams e ingresar a la web sunat
2024-12-27 10:50:47; 23361 Ya esta registrado en la DB
2024-12-27 10:50:47; 35145 Ya esta registrado en la DB
2024-12-27 10:51:04; Dam 23192 aun no tiene CANAL
2024-12-27 10:51:05; 23100 Ya esta registrado en la DB
2024-12-27 10:51:05; 23104 Ya esta registrado en la DB
2024-12-27 10:51:05; 23103 Ya esta registrado en la DB
2024-12-27 10:51:05; 23106 Ya esta registrado en la DB
2024-12-27 10:51:05; 34459 Ya esta registrado en la DB
2024-12-27 10:51:05; 34456 Ya esta registrado en la DB
2024-12-27 10:51:22; Dam 3329 aun no tiene CANAL
2024-12-27 10:51:23; 53025 Ya esta registrado en la DB
2024-12-27 10:51:31; se cerro la pagina de SUNAT con éxito
2024-12-27 10:51:38; No se pudo encontrar datos a procesar
