2024-10-09 11.02.33; Inicio de Ejecución BotUpdateCanal
2024-10-09 11:03:03; El iturriapp no esta pidiendo cambio de contraseña
2024-10-09 11:03:33; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-10-09 11:03:35; Procesando las Dams e ingresar a la web sunat
2024-10-09 11:04:33; Dam 2837 aun no tiene CANAL
2024-10-09 11:05:53; Dam 13813 aun no tiene CANAL
2024-10-09 11:06:10; Dam 13815 aun no tiene CANAL
2024-10-09 11:06:27; Dam 13816 aun no tiene CANAL
2024-10-09 11:07:53; Dam 13819 aun no tiene CANAL
2024-10-09 11:08:10; Dam 13820 aun no tiene CANAL
2024-10-09 11:14:12; Dam 13641 aun no tiene CANAL
2024-10-09 11:14:28; Dam 13640 aun no tiene CANAL
2024-10-09 11:15:20; Dam 24653 aun no tiene CANAL
2024-10-09 11:17:21; Dam 2714 aun no tiene CANAL
2024-10-09 11:17:39; Dam 13599 aun no tiene CANAL
2024-10-09 11:17:56; Dam 13653 aun no tiene CANAL
2024-10-09 11:18:14; Dam 13654 aun no tiene CANAL
2024-10-09 11:18:31; Dam 13601 aun no tiene CANAL
2024-10-09 11:18:49; Dam 13656 aun no tiene CANAL
2024-10-09 11:19:06; Dam 27197 aun no tiene CANAL
2024-10-09 11:19:58; Dam 13377 aun no tiene CANAL
2024-10-09 11:20:16; Dam 13376 aun no tiene CANAL
2024-10-09 11:20:34; Dam 13374 aun no tiene CANAL
2024-10-09 11:20:51; Dam 13378 aun no tiene CANAL
2024-10-09 11:21:08; Dam 13371 aun no tiene CANAL
2024-10-09 11:21:25; Dam 13379 aun no tiene CANAL
2024-10-09 11:21:42; Dam 13454 aun no tiene CANAL
2024-10-09 11:21:59; Dam 13458 aun no tiene CANAL
2024-10-09 11:22:16; Dam 13478 aun no tiene CANAL
2024-10-09 11:22:33; Dam 13477 aun no tiene CANAL
2024-10-09 11:22:34; 24407 Ya esta registrado en la DB
2024-10-09 11:22:50; Dam 26388 aun no tiene CANAL
2024-10-09 11:23:07; Dam 26389 aun no tiene CANAL
2024-10-09 11:23:25; Dam 26382 aun no tiene CANAL
2024-10-09 11:23:43; Dam 26380 aun no tiene CANAL
2024-10-09 11:24:00; Dam 26379 aun no tiene CANAL
2024-10-09 11:24:32; 98088 Ya esta registrado en la DB
2024-10-09 11:24:39; se cerro la pagina de SUNAT con éxito
2024-10-09 11:25:12; El iturriapp no esta pidiendo cambio de contraseña
2024-10-09 11:36:39; se encontró el archivo reporte en C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/ExcelconDatos
2024-10-09 11:36:41;No se pudo enviar el correo, Verificar la conexión
