2024-12-26 14.14.42; Inicio de Ejecución BotUpdateCanal
2024-12-26 14:15:11; El iturriapp no esta pidiendo cambio de contraseña
2024-12-26 14:15:41; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-26 14:15:41; Procesando las Dams e ingresar a la web sunat
2024-12-26 14:16:22; 35334 Ya esta registrado en la DB
2024-12-26 14:16:39; Dam 3329 aun no tiene CANAL
2024-12-26 14:16:40; 52259 Ya esta registrado en la DB
2024-12-26 14:16:40; 34456 Ya esta registrado en la DB
2024-12-26 14:16:40; 34459 Ya esta registrado en la DB
2024-12-26 14:16:40; 23077 Ya esta registrado en la DB
2024-12-26 14:16:40; 34676 Ya esta registrado en la DB
2024-12-26 14:16:40; 9204 Ya esta registrado en la DB
2024-12-26 14:16:40; 23106 Ya esta registrado en la DB
2024-12-26 14:16:57; Dam 23103 aun no tiene CANAL
2024-12-26 14:17:15; Dam 23104 aun no tiene CANAL
2024-12-26 14:17:16; 52845 Ya esta registrado en la DB
2024-12-26 14:17:32; Dam 23100 aun no tiene CANAL
2024-12-26 14:17:33; 9207 Ya esta registrado en la DB
2024-12-26 14:17:33; 9206 Ya esta registrado en la DB
2024-12-26 14:17:33; 35152 Ya esta registrado en la DB
2024-12-26 14:17:50; Dam 23192 aun no tiene CANAL
2024-12-26 14:17:51; 23190 Ya esta registrado en la DB
2024-12-26 14:17:51; 23271 Ya esta registrado en la DB
2024-12-26 14:17:51; 23361 Ya esta registrado en la DB
2024-12-26 14:17:51; 35161 Ya esta registrado en la DB
2024-12-26 14:17:51; 22810 Ya esta registrado en la DB
2024-12-26 14:18:07; Dam 53025 aun no tiene CANAL
2024-12-26 14:18:08; 53557 Ya esta registrado en la DB
2024-12-26 14:18:09; 51839 Ya esta registrado en la DB
2024-12-26 14:18:16; se cerro la pagina de SUNAT con éxito
2024-12-26 14:18:22; No se pudo encontrar datos a procesar
