2024-12-25 10.14.41; Inicio de Ejecución BotUpdateCanal
2024-12-25 10:15:10; El iturriapp no esta pidiendo cambio de contraseña
2024-12-25 10:15:40; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-25 10:15:40; Procesando las Dams e ingresar a la web sunat
2024-12-25 10:16:38; Dam 35334 aun no tiene CANAL
2024-12-25 10:16:55; Dam 3329 aun no tiene CANAL
2024-12-25 10:17:13; Dam 34456 aun no tiene CANAL
2024-12-25 10:17:31; Dam 34459 aun no tiene CANAL
2024-12-25 10:18:29; 9204 Ya esta registrado en la DB
2024-12-25 10:18:46; Dam 23106 aun no tiene CANAL
2024-12-25 10:19:03; Dam 23103 aun no tiene CANAL
2024-12-25 10:19:21; Dam 23104 aun no tiene CANAL
2024-12-25 10:19:38; Dam 23100 aun no tiene CANAL
2024-12-25 10:19:39; 9207 Ya esta registrado en la DB
2024-12-25 10:19:39; 9206 Ya esta registrado en la DB
2024-12-25 10:19:56; Dam 35152 aun no tiene CANAL
2024-12-25 10:20:13; Dam 23192 aun no tiene CANAL
2024-12-25 10:20:31; Dam 23190 aun no tiene CANAL
2024-12-25 10:20:48; Dam 23271 aun no tiene CANAL
2024-12-25 10:20:49; 23361 Ya esta registrado en la DB
2024-12-25 10:21:06; Dam 52845 aun no tiene CANAL
2024-12-25 10:21:23; Dam 22810 aun no tiene CANAL
2024-12-25 10:21:41; Dam 53025 aun no tiene CANAL
2024-12-25 10:21:59; Dam 53557 aun no tiene CANAL
2024-12-25 10:22:00; 51839 Ya esta registrado en la DB
2024-12-25 10:22:07; se cerro la pagina de SUNAT con éxito
2024-12-25 10:22:42; El iturriapp no esta pidiendo cambio de contraseña
2024-12-25 10:24:09; se encontró el archivo reporte en C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/ExcelconDatos
2024-12-25 10:24:16; Se envió el correo con éxito
2024-12-25 10:24:21;  Archivo REPORTE_RCE_ENVIADOS 25-11-2024 al 25-12-2024 (1)_20241225_1024.xlsx se ha validado como completado y se
ha movido a la ruta  C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/Archivos Procesados
2024-12-25 10:24:21; Fin del robot  BotUpdateCanal
