2024-12-25 06.14.40; Inicio de Ejecución BotUpdateCanal
2024-12-25 06:15:09; El iturriapp no esta pidiendo cambio de contraseña
2024-12-25 06:15:39; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-25 06:15:40; Procesando las Dams e ingresar a la web sunat
2024-12-25 06:16:38; Dam 23104 aun no tiene CANAL
2024-12-25 06:16:56; Dam 3329 aun no tiene CANAL
2024-12-25 06:17:14; Dam 52259 aun no tiene CANAL
2024-12-25 06:18:27; Dam 34456 aun no tiene CANAL
2024-12-25 06:18:44; Dam 34459 aun no tiene CANAL
2024-12-25 06:19:59; Dam 34676 aun no tiene CANAL
2024-12-25 06:20:00; 9204 Ya esta registrado en la DB
2024-12-25 06:20:16; Dam 23106 aun no tiene CANAL
2024-12-25 06:20:34; Dam 23103 aun no tiene CANAL
2024-12-25 06:20:51; Dam 52845 aun no tiene CANAL
2024-12-25 06:21:09; Dam 22810 aun no tiene CANAL
2024-12-25 06:21:26; Dam 35161 aun no tiene CANAL
2024-12-25 06:21:27; 9207 Ya esta registrado en la DB
2024-12-25 06:21:27; 9206 Ya esta registrado en la DB
2024-12-25 06:21:44; Dam 35152 aun no tiene CANAL
2024-12-25 06:22:02; Dam 23192 aun no tiene CANAL
2024-12-25 06:22:19; Dam 23190 aun no tiene CANAL
2024-12-25 06:22:37; Dam 23271 aun no tiene CANAL
2024-12-25 06:22:38; 23361 Ya esta registrado en la DB
2024-12-25 06:22:54; Dam 23100 aun no tiene CANAL
2024-12-25 06:23:12; Dam 53025 aun no tiene CANAL
2024-12-25 06:23:29; Dam 53557 aun no tiene CANAL
2024-12-25 06:23:31; 51839 Ya esta registrado en la DB
2024-12-25 06:23:38; se cerro la pagina de SUNAT con éxito
2024-12-25 06:24:14; El iturriapp no esta pidiendo cambio de contraseña
2024-12-25 06:26:57; se encontró el archivo reporte en C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/ExcelconDatos
2024-12-25 06:27:04; Se envió el correo con éxito
2024-12-25 06:27:09;  Archivo REPORTE_RCE_ENVIADOS 25-11-2024 al 25-12-2024 (1)_20241225_0627.xlsx se ha validado como completado y se
ha movido a la ruta  C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/Archivos Procesados
2024-12-25 06:27:09; Fin del robot  BotUpdateCanal
