2024-12-18 16.37.46; Inicio de Ejecución BotUpdateCanal
2024-12-18 16:38:15; El iturriapp no esta pidiendo cambio de contraseña
2024-12-18 16:38:45; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-18 16:38:45; Procesando las Dams e ingresar a la web sunat
2024-12-18 16:40:54; Dam 22340 aun no tiene CANAL
2024-12-18 16:41:41; Dam 22638 aun no tiene CANAL
2024-12-18 16:42:28; Dam 8911 aun no tiene CANAL
2024-12-18 16:42:46; Dam 542 aun no tiene CANAL
2024-12-18 16:43:03; Dam 543 aun no tiene CANAL
2024-12-18 16:43:21; Dam 22457 aun no tiene CANAL
2024-12-18 16:43:38; Dam 22126 aun no tiene CANAL
2024-12-18 16:43:57; Dam 22477 aun no tiene CANAL
2024-12-18 16:44:14; Dam 22476 aun no tiene CANAL
2024-12-18 16:44:32; Dam 22475 aun no tiene CANAL
2024-12-18 16:44:50; Dam 22474 aun no tiene CANAL
2024-12-18 16:45:07; Dam 22472 aun no tiene CANAL
2024-12-18 16:45:25; Dam 50099 aun no tiene CANAL
2024-12-18 16:45:42; Dam 50100 aun no tiene CANAL
2024-12-18 16:46:00; Dam 50102 aun no tiene CANAL
2024-12-18 16:46:18; Dam 50101 aun no tiene CANAL
2024-12-18 16:46:35; Dam 50104 aun no tiene CANAL
2024-12-18 16:46:53; Dam 50103 aun no tiene CANAL
2024-12-18 16:47:11; Dam 50106 aun no tiene CANAL
2024-12-18 16:47:29; Dam 50105 aun no tiene CANAL
2024-12-18 16:47:46; Dam 50097 aun no tiene CANAL
2024-12-18 16:48:04; Dam 50098 aun no tiene CANAL
2024-12-18 16:48:22; Dam 22345 aun no tiene CANAL
2024-12-18 16:48:39; Dam 22346 aun no tiene CANAL
2024-12-18 16:48:58; Dam 8910 aun no tiene CANAL
2024-12-18 16:49:16; Dam 22729 aun no tiene CANAL
2024-12-18 16:49:33; Dam 22723 aun no tiene CANAL
2024-12-18 16:49:51; Dam 558 aun no tiene CANAL
2024-12-18 16:50:09; Dam 33492 aun no tiene CANAL
2024-12-18 16:50:27; Dam 22804 aun no tiene CANAL
2024-12-18 16:50:45; Dam 51442 aun no tiene CANAL
2024-12-18 16:51:02; Dam 22803 aun no tiene CANAL
2024-12-18 16:51:20; Dam 51538 aun no tiene CANAL
2024-12-18 16:51:39; Dam 51553 aun no tiene CANAL
2024-12-18 16:51:57; Dam 51555 aun no tiene CANAL
2024-12-18 16:52:15; Dam 51503 aun no tiene CANAL
2024-12-18 16:52:33; Dam 50870 aun no tiene CANAL
2024-12-18 16:52:51; Dam 51458 aun no tiene CANAL
2024-12-18 16:53:08; Dam 51460 aun no tiene CANAL
2024-12-18 16:53:26; Dam 22889 aun no tiene CANAL
2024-12-18 16:53:43; Dam 22888 aun no tiene CANAL
2024-12-18 16:55:11; Dam 51440 aun no tiene CANAL
2024-12-18 16:55:29; Dam 51500 aun no tiene CANAL
2024-12-18 16:55:46; Dam 51540 aun no tiene CANAL
2024-12-18 16:56:39; Dam 50872 aun no tiene CANAL
2024-12-18 16:57:33; Dam 51270 aun no tiene CANAL
2024-12-18 16:57:51; Dam 22790 aun no tiene CANAL
2024-12-18 16:58:08; Dam 50969 aun no tiene CANAL
2024-12-18 16:58:26; Dam 50967 aun no tiene CANAL
2024-12-18 16:58:44; Dam 50968 aun no tiene CANAL
2024-12-18 16:59:01; Dam 50965 aun no tiene CANAL
2024-12-18 16:59:19; Dam 51088 aun no tiene CANAL
2024-12-18 16:59:37; Dam 3313 aun no tiene CANAL
2024-12-18 16:59:38; 22798 Ya esta registrado en la DB
2024-12-18 17:01:00; Dam 51446 aun no tiene CANAL
2024-12-18 17:01:18; Dam 8990 aun no tiene CANAL
2024-12-18 17:01:36; Dam 51443 aun no tiene CANAL
2024-12-18 17:01:53; Dam 22887 aun no tiene CANAL
2024-12-18 17:02:02; se cerro la pagina de SUNAT con éxito
2024-12-18 17:02:42; El iturriapp no esta pidiendo cambio de contraseña
