2024-12-27 10.14.43; Inicio de Ejecución BotUpdateCanal
2024-12-27 10:15:11; El iturriapp no esta pidiendo cambio de contraseña
2024-12-27 10:15:42; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-27 10:15:42; Procesando las Dams e ingresar a la web sunat
2024-12-27 10:16:24; 23361 Ya esta registrado en la DB
2024-12-27 10:16:24; 35145 Ya esta registrado en la DB
2024-12-27 10:16:42; Dam 23192 aun no tiene CANAL
2024-12-27 10:16:43; 23100 Ya esta registrado en la DB
2024-12-27 10:16:43; 23104 Ya esta registrado en la DB
2024-12-27 10:16:43; 23103 Ya esta registrado en la DB
2024-12-27 10:16:43; 23106 Ya esta registrado en la DB
2024-12-27 10:16:43; 34459 Ya esta registrado en la DB
2024-12-27 10:16:43; 34456 Ya esta registrado en la DB
2024-12-27 10:17:01; Dam 3329 aun no tiene CANAL
2024-12-27 10:17:02; 53025 Ya esta registrado en la DB
2024-12-27 10:17:09; se cerro la pagina de SUNAT con éxito
2024-12-27 10:17:15; No se pudo encontrar datos a procesar
