2024-12-25 02.14.37; Inicio de Ejecución BotUpdateCanal
2024-12-25 02:15:06; El iturriapp no esta pidiendo cambio de contraseña
2024-12-25 02:15:36; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-25 02:15:37; Procesando las Dams e ingresar a la web sunat
2024-12-25 02:16:37; Dam 35161 aun no tiene CANAL
2024-12-25 02:16:55; Dam 23104 aun no tiene CANAL
2024-12-25 02:17:12; Dam 23103 aun no tiene CANAL
2024-12-25 02:17:30; Dam 23106 aun no tiene CANAL
2024-12-25 02:17:48; Dam 9204 aun no tiene CANAL
2024-12-25 02:18:06; Dam 34676 aun no tiene CANAL
2024-12-25 02:18:23; Dam 53417 aun no tiene CANAL
2024-12-25 02:18:41; Dam 52256 aun no tiene CANAL
2024-12-25 02:18:59; Dam 23100 aun no tiene CANAL
2024-12-25 02:19:16; Dam 34459 aun no tiene CANAL
2024-12-25 02:19:34; Dam 654 aun no tiene CANAL
2024-12-25 02:19:51; Dam 52258 aun no tiene CANAL
2024-12-25 02:20:09; Dam 52255 aun no tiene CANAL
2024-12-25 02:20:27; Dam 52259 aun no tiene CANAL
2024-12-25 02:20:44; Dam 3329 aun no tiene CANAL
2024-12-25 02:21:01; Dam 52845 aun no tiene CANAL
2024-12-25 02:21:19; Dam 22810 aun no tiene CANAL
2024-12-25 02:21:36; Dam 34456 aun no tiene CANAL
2024-12-25 02:21:54; Dam 3769 aun no tiene CANAL
2024-12-25 02:22:58; Dam 9206 aun no tiene CANAL
2024-12-25 02:23:15; Dam 23361 aun no tiene CANAL
2024-12-25 02:23:33; Dam 23362 aun no tiene CANAL
2024-12-25 02:27:06; Dam 9207 aun no tiene CANAL
2024-12-25 02:27:24; Dam 23271 aun no tiene CANAL
2024-12-25 02:28:38; Dam 35147 aun no tiene CANAL
2024-12-25 02:28:56; Dam 23192 aun no tiene CANAL
2024-12-25 02:30:00; Dam 35045 aun no tiene CANAL
2024-12-25 02:30:18; Dam 35152 aun no tiene CANAL
2024-12-25 02:30:35; Dam 23190 aun no tiene CANAL
2024-12-25 02:30:53; Dam 53557 aun no tiene CANAL
2024-12-25 02:31:10; Dam 53025 aun no tiene CANAL
2024-12-25 02:31:12; 51839 Ya esta registrado en la DB
2024-12-25 02:31:19; se cerro la pagina de SUNAT con éxito
2024-12-25 02:31:54; El iturriapp no esta pidiendo cambio de contraseña
2024-12-25 02:40:57; se encontró el archivo reporte en C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/ExcelconDatos
2024-12-25 02:41:04; Se envió el correo con éxito
2024-12-25 02:41:09;  Archivo REPORTE_RCE_ENVIADOS 25-11-2024 al 25-12-2024 (1)_20241225_0241.xlsx se ha validado como completado y se
ha movido a la ruta  C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/Archivos Procesados
2024-12-25 02:41:09; Fin del robot  BotUpdateCanal
