2024-12-26 19.14.41; Inicio de Ejecución BotUpdateCanal
2024-12-26 19:15:09; El iturriapp no esta pidiendo cambio de contraseña
2024-12-26 19:15:39; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-26 19:15:40; Procesando las Dams e ingresar a la web sunat
2024-12-26 19:16:21; 23361 Ya esta registrado en la DB
2024-12-26 19:16:21; 23271 Ya esta registrado en la DB
2024-12-26 19:16:21; 35145 Ya esta registrado en la DB
2024-12-26 19:16:38; Dam 23192 aun no tiene CANAL
2024-12-26 19:16:39; 35152 Ya esta registrado en la DB
2024-12-26 19:16:39; 23100 Ya esta registrado en la DB
2024-12-26 19:16:56; Dam 23104 aun no tiene CANAL
2024-12-26 19:17:13; Dam 23103 aun no tiene CANAL
2024-12-26 19:17:14; 23106 Ya esta registrado en la DB
2024-12-26 19:17:14; 34459 Ya esta registrado en la DB
2024-12-26 19:17:14; 34456 Ya esta registrado en la DB
2024-12-26 19:17:31; Dam 3329 aun no tiene CANAL
2024-12-26 19:17:32; 51839 Ya esta registrado en la DB
2024-12-26 19:17:32; 53025 Ya esta registrado en la DB
2024-12-26 19:17:39; se cerro la pagina de SUNAT con éxito
2024-12-26 19:17:46; No se pudo encontrar datos a procesar
