2024-12-26 23.14.40; Inicio de Ejecución BotUpdateCanal
2024-12-26 23:15:10; El iturriapp no esta pidiendo cambio de contraseña
2024-12-26 23:15:40; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-26 23:15:41; Procesando las Dams e ingresar a la web sunat
2024-12-26 23:16:22; 23361 Ya esta registrado en la DB
2024-12-26 23:16:22; 23271 Ya esta registrado en la DB
2024-12-26 23:16:22; 35145 Ya esta registrado en la DB
2024-12-26 23:16:39; Dam 23192 aun no tiene CANAL
2024-12-26 23:16:40; 35152 Ya esta registrado en la DB
2024-12-26 23:16:40; 23100 Ya esta registrado en la DB
2024-12-26 23:16:56; Dam 23104 aun no tiene CANAL
2024-12-26 23:17:14; Dam 23103 aun no tiene CANAL
2024-12-26 23:17:15; 23106 Ya esta registrado en la DB
2024-12-26 23:17:15; 34459 Ya esta registrado en la DB
2024-12-26 23:17:15; 34456 Ya esta registrado en la DB
2024-12-26 23:17:32; Dam 3329 aun no tiene CANAL
2024-12-26 23:17:33; 51839 Ya esta registrado en la DB
2024-12-26 23:17:33; 53025 Ya esta registrado en la DB
2024-12-26 23:17:40; se cerro la pagina de SUNAT con éxito
2024-12-26 23:17:47; No se pudo encontrar datos a procesar
