2024-12-26 18.14.43; Inicio de Ejecución BotUpdateCanal
2024-12-26 18:15:11; El iturriapp no esta pidiendo cambio de contraseña
2024-12-26 18:15:42; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-26 18:15:42; Procesando las Dams e ingresar a la web sunat
2024-12-26 18:16:24; 23361 Ya esta registrado en la DB
2024-12-26 18:16:24; 23271 Ya esta registrado en la DB
2024-12-26 18:16:24; 35145 Ya esta registrado en la DB
2024-12-26 18:16:40; Dam 23192 aun no tiene CANAL
2024-12-26 18:16:42; 35152 Ya esta registrado en la DB
2024-12-26 18:16:42; 23100 Ya esta registrado en la DB
2024-12-26 18:16:58; Dam 23104 aun no tiene CANAL
2024-12-26 18:17:16; Dam 23103 aun no tiene CANAL
2024-12-26 18:17:17; 23106 Ya esta registrado en la DB
2024-12-26 18:17:17; 34459 Ya esta registrado en la DB
2024-12-26 18:17:17; 34456 Ya esta registrado en la DB
2024-12-26 18:17:34; Dam 3329 aun no tiene CANAL
2024-12-26 18:17:35; 51839 Ya esta registrado en la DB
2024-12-26 18:17:35; 53025 Ya esta registrado en la DB
2024-12-26 18:17:42; se cerro la pagina de SUNAT con éxito
2024-12-26 18:17:51; No se pudo encontrar datos a procesar
