2024-12-25 19.14.43; Inicio de Ejecución BotUpdateCanal
2024-12-25 19:15:12; El iturriapp no esta pidiendo cambio de contraseña
2024-12-25 19:15:42; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-25 19:15:43; Procesando las Dams e ingresar a la web sunat
2024-12-25 19:16:24; 23361 Ya esta registrado en la DB
2024-12-25 19:16:40; Dam 35145 aun no tiene CANAL
2024-12-25 19:16:57; Dam 23192 aun no tiene CANAL
2024-12-25 19:18:12; Dam 23100 aun no tiene CANAL
2024-12-25 19:18:29; Dam 23104 aun no tiene CANAL
2024-12-25 19:18:47; Dam 23103 aun no tiene CANAL
2024-12-25 19:19:04; Dam 23106 aun no tiene CANAL
2024-12-25 19:19:21; Dam 34459 aun no tiene CANAL
2024-12-25 19:19:39; Dam 34456 aun no tiene CANAL
2024-12-25 19:19:56; Dam 3329 aun no tiene CANAL
2024-12-25 19:19:57; 51839 Ya esta registrado en la DB
2024-12-25 19:20:14; Dam 53025 aun no tiene CANAL
2024-12-25 19:20:22; se cerro la pagina de SUNAT con éxito
2024-12-25 19:20:57; El iturriapp no esta pidiendo cambio de contraseña
2024-12-25 19:22:25; se encontró el archivo reporte en C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/ExcelconDatos
2024-12-25 19:22:31; Se envió el correo con éxito
2024-12-25 19:22:36;  Archivo REPORTE_RCE_ENVIADOS 25-11-2024 al 25-12-2024 (1)_20241225_1922.xlsx se ha validado como completado y se
ha movido a la ruta  C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/Archivos Procesados
2024-12-25 19:22:36; Fin del robot  BotUpdateCanal
