2024-12-25 17.14.37; Inicio de Ejecución BotUpdateCanal
2024-12-25 17:15:06; El iturriapp no esta pidiendo cambio de contraseña
2024-12-25 17:15:36; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-25 17:15:37; Procesando las Dams e ingresar a la web sunat
2024-12-25 17:16:17; 23361 Ya esta registrado en la DB
2024-12-25 17:16:34; Dam 23271 aun no tiene CANAL
2024-12-25 17:16:51; Dam 35145 aun no tiene CANAL
2024-12-25 17:17:09; Dam 23192 aun no tiene CANAL
2024-12-25 17:17:26; Dam 35152 aun no tiene CANAL
2024-12-25 17:17:43; Dam 23100 aun no tiene CANAL
2024-12-25 17:18:01; Dam 23104 aun no tiene CANAL
2024-12-25 17:18:18; Dam 23103 aun no tiene CANAL
2024-12-25 17:18:35; Dam 23106 aun no tiene CANAL
2024-12-25 17:18:53; Dam 34459 aun no tiene CANAL
2024-12-25 17:19:10; Dam 34456 aun no tiene CANAL
2024-12-25 17:19:28; Dam 3329 aun no tiene CANAL
2024-12-25 17:19:29; 51839 Ya esta registrado en la DB
2024-12-25 17:19:45; Dam 53025 aun no tiene CANAL
2024-12-25 17:19:53; se cerro la pagina de SUNAT con éxito
2024-12-25 17:19:58; No se pudo encontrar datos a procesar
