2024-12-17 11.19.38; Inicio de Ejecución BotUpdateCanal
2024-12-17 11:20:10; El iturriapp no esta pidiendo cambio de contraseña
2024-12-17 11:20:40; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-17 11:20:40; Procesando las Dams e ingresar a la web sunat
2024-12-17 11:21:39; Dam 8909 aun no tiene CANAL
2024-12-17 11:21:57; Dam 8858 aun no tiene CANAL
2024-12-17 11:22:14; Dam 33040 aun no tiene CANAL
2024-12-17 11:22:32; Dam 8897 aun no tiene CANAL
2024-12-17 11:23:19; Dam 22560 aun no tiene CANAL
2024-12-17 11:23:49; 22558 Ya esta registrado en la DB
2024-12-17 11:23:49; 22559 Ya esta registrado en la DB
2024-12-17 11:23:50; 22557 Ya esta registrado en la DB
2024-12-17 11:24:06; Dam 22584 aun no tiene CANAL
2024-12-17 11:25:00; Dam 516 aun no tiene CANAL
2024-12-17 11:26:46; Dam 22457 aun no tiene CANAL
2024-12-17 11:27:04; Dam 8857 aun no tiene CANAL
2024-12-17 11:27:22; Dam 8856 aun no tiene CANAL
2024-12-17 11:28:15; Dam 22345 aun no tiene CANAL
2024-12-17 11:28:32; Dam 22346 aun no tiene CANAL
2024-12-17 11:29:25; Dam 22340 aun no tiene CANAL
2024-12-17 11:30:08; se cerro la pagina de SUNAT con éxito
2024-12-17 11:30:43; El iturriapp no esta pidiendo cambio de contraseña
2024-12-17 11:36:49; se encontró el archivo reporte en C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/ExcelconDatos
2024-12-17 11:36:57; Se envió el correo con éxito
2024-12-17 11:37:04;  Archivo REPORTE_RCE_ENVIADOS 17-11-2024 al 17-12-2024_20241217_1136.xlsx se ha validado como completado y se
ha movido a la ruta  C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/Archivos Procesados
2024-12-17 11:37:04; Fin del robot  BotUpdateCanal
