2024-09-23 10.49.29; Inicio de Ejecución BotUpdateCanal
2024-09-23 10:49:57; El iturriapp no esta pidiendo cambio de contraseña
2024-09-23 10:50:27; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-09-23 10:50:32; Procesando las Dams e ingresar a la web sunat
2024-09-23 10:51:22; Dam 12230 aun no tiene CANAL
2024-09-23 10:51:33; Dam 12159 aun no tiene CANAL
2024-09-23 10:51:44; Dam 12161 aun no tiene CANAL
2024-09-23 10:53:49; Dam 12050 aun no tiene CANAL
2024-09-23 10:54:01; Dam 12053 aun no tiene CANAL
2024-09-23 10:54:12; Dam 12054 aun no tiene CANAL
2024-09-23 10:54:23; Dam 12055 aun no tiene CANAL
