2024-10-28 11.26.25; Inicio de Ejecución BotUpdateCanal
2024-10-28 11:26:53; El iturriapp no esta pidiendo cambio de contraseña
2024-10-28 11:27:55; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-10-28 11:27:56; Procesando las Dams e ingresar a la web sunat
2024-10-28 11:31:13; Dam 16151 aun no tiene CANAL
2024-10-28 11:31:30; Dam 16170 aun no tiene CANAL
2024-10-28 11:31:47; Dam 16171 aun no tiene CANAL
2024-10-28 11:32:05; Dam 2964 aun no tiene CANAL
2024-10-28 11:32:23; Dam 2963 aun no tiene CANAL
2024-10-28 11:32:41; Dam 16037 aun no tiene CANAL
2024-10-28 11:35:55; Dam 16120 aun no tiene CANAL
2024-10-28 11:36:47; Dam 31741 aun no tiene CANAL
2024-10-28 11:39:29; Dam 16309 aun no tiene CANAL
2024-10-28 11:39:46; Dam 15954 aun no tiene CANAL
2024-10-28 11:40:39; Dam 15930 aun no tiene CANAL
2024-10-28 11:40:56; Dam 15932 aun no tiene CANAL
2024-10-28 11:41:17; Dam 15933 aun no tiene CANAL
2024-10-28 11:41:36; Dam 15934 aun no tiene CANAL
2024-10-28 11:41:54; Dam 15936 aun no tiene CANAL
2024-10-28 11:42:11; Dam 15926 aun no tiene CANAL
2024-10-28 11:42:29; Dam 15929 aun no tiene CANAL
2024-10-28 11:42:46; Dam 15927 aun no tiene CANAL
2024-10-28 11:43:39; Dam 16187 aun no tiene CANAL
2024-10-28 11:43:57; Dam 16188 aun no tiene CANAL
2024-10-28 11:45:24; Dam 30940 aun no tiene CANAL
2024-10-28 11:45:42; Dam 30939 aun no tiene CANAL
2024-10-28 11:51:24; Dam 15822 aun no tiene CANAL
2024-10-28 11:51:41; Dam 15825 aun no tiene CANAL
2024-10-28 11:51:59; Dam 15824 aun no tiene CANAL
2024-10-28 11:52:17; Dam 15826 aun no tiene CANAL
2024-10-28 11:52:34; Dam 15829 aun no tiene CANAL
2024-10-28 11:52:52; Dam 2940 aun no tiene CANAL
2024-10-28 11:53:28; 25998 Ya esta registrado en la DB
2024-10-28 11:53:44; Dam 15702 aun no tiene CANAL
2024-10-28 11:54:02; Dam 15313 aun no tiene CANAL
2024-10-28 11:55:13; 29387 Ya esta registrado en la DB
2024-10-28 11:55:13; 29393 Ya esta registrado en la DB
2024-10-28 11:55:13; 29392 Ya esta registrado en la DB
2024-10-28 11:55:13; 110658 Ya esta registrado en la DB
2024-10-28 11:55:13; 110663 Ya esta registrado en la DB
2024-10-28 11:55:13; 29075 Ya esta registrado en la DB
2024-10-28 11:55:13; 24407 Ya esta registrado en la DB
2024-10-28 11:55:21; se cerro la pagina de SUNAT con éxito
2024-10-28 11:55:54; El iturriapp no esta pidiendo cambio de contraseña
2024-10-28 12:11:29; se encontró el archivo reporte en C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/ExcelconDatos
2024-10-28 12:11:38; Se envió el correo con éxito
