2024-12-24 11.14.38; Inicio de Ejecución BotUpdateCanal
2024-12-24 11:15:07; El iturriapp no esta pidiendo cambio de contraseña
2024-12-24 11:15:37; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-24 11:15:38; Procesando las Dams e ingresar a la web sunat
2024-12-24 11:16:38; Dam 23104 aun no tiene CANAL
2024-12-24 11:16:56; Dam 23106 aun no tiene CANAL
2024-12-24 11:17:13; Dam 9204 aun no tiene CANAL
2024-12-24 11:17:31; Dam 34802 aun no tiene CANAL
2024-12-24 11:17:48; Dam 23124 aun no tiene CANAL
2024-12-24 11:18:06; Dam 23125 aun no tiene CANAL
2024-12-24 11:18:23; Dam 53417 aun no tiene CANAL
2024-12-24 11:18:41; Dam 52845 aun no tiene CANAL
2024-12-24 11:18:58; Dam 52256 aun no tiene CANAL
2024-12-24 11:19:16; Dam 34456 aun no tiene CANAL
2024-12-24 11:19:33; Dam 654 aun no tiene CANAL
2024-12-24 11:19:51; Dam 52258 aun no tiene CANAL
2024-12-24 11:20:09; Dam 52255 aun no tiene CANAL
2024-12-24 11:20:26; Dam 52259 aun no tiene CANAL
2024-12-24 11:20:44; Dam 3329 aun no tiene CANAL
2024-12-24 11:21:01; Dam 34459 aun no tiene CANAL
2024-12-24 11:21:19; Dam 23100 aun no tiene CANAL
2024-12-24 11:21:37; Dam 3769 aun no tiene CANAL
2024-12-24 11:21:54; Dam 9206 aun no tiene CANAL
2024-12-24 11:22:12; Dam 23200 aun no tiene CANAL
2024-12-24 11:22:29; Dam 35042 aun no tiene CANAL
2024-12-24 11:22:47; Dam 35043 aun no tiene CANAL
2024-12-24 11:23:05; Dam 23201 aun no tiene CANAL
2024-12-24 11:23:22; Dam 9207 aun no tiene CANAL
2024-12-24 11:24:26; Dam 23205 aun no tiene CANAL
2024-12-24 11:24:44; Dam 23202 aun no tiene CANAL
2024-12-24 11:25:59; Dam 9167 aun no tiene CANAL
2024-12-24 11:26:17; Dam 53396 aun no tiene CANAL
2024-12-24 11:27:21; Dam 23178 aun no tiene CANAL
2024-12-24 11:27:39; Dam 53557 aun no tiene CANAL
2024-12-24 11:27:57; Dam 53823 aun no tiene CANAL
2024-12-24 11:28:14; Dam 53781 aun no tiene CANAL
2024-12-24 11:28:32; Dam 53756 aun no tiene CANAL
2024-12-24 11:28:34; 51839 Ya esta registrado en la DB
2024-12-24 11:28:41; se cerro la pagina de SUNAT con éxito
2024-12-24 11:29:17; El iturriapp no esta pidiendo cambio de contraseña
2024-12-24 11:33:34; se encontró el archivo reporte en C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/ExcelconDatos
2024-12-24 11:33:42; Se envió el correo con éxito
2024-12-24 11:33:47;  Archivo REPORTE_RCE_ENVIADOS 24-11-2024 al 24-12-2024_20241224_1133.xlsx se ha validado como completado y se
ha movido a la ruta  C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/Archivos Procesados
2024-12-24 11:33:47; Fin del robot  BotUpdateCanal
