2024-12-24 14.14.44; Inicio de Ejecución BotUpdateCanal
2024-12-24 14:15:12; El iturriapp no esta pidiendo cambio de contraseña
2024-12-24 14:15:42; Fin del robot del robot WebIturri y se descargo completo el reporte
2024-12-24 14:15:43; Procesando las Dams e ingresar a la web sunat
2024-12-24 14:16:41; Dam 9206 aun no tiene CANAL
2024-12-24 14:16:59; Dam 35161 aun no tiene CANAL
2024-12-24 14:17:17; Dam 23100 aun no tiene CANAL
2024-12-24 14:17:34; Dam 23104 aun no tiene CANAL
2024-12-24 14:17:52; Dam 23103 aun no tiene CANAL
2024-12-24 14:18:10; Dam 23106 aun no tiene CANAL
2024-12-24 14:18:27; Dam 9204 aun no tiene CANAL
2024-12-24 14:18:45; Dam 34676 aun no tiene CANAL
2024-12-24 14:19:03; Dam 655 aun no tiene CANAL
2024-12-24 14:19:21; Dam 23124 aun no tiene CANAL
2024-12-24 14:19:38; Dam 9207 aun no tiene CANAL
2024-12-24 14:19:56; Dam 23125 aun no tiene CANAL
2024-12-24 14:20:14; Dam 52256 aun no tiene CANAL
2024-12-24 14:20:32; Dam 34459 aun no tiene CANAL
2024-12-24 14:20:49; Dam 34456 aun no tiene CANAL
2024-12-24 14:21:07; Dam 654 aun no tiene CANAL
2024-12-24 14:21:25; Dam 52258 aun no tiene CANAL
2024-12-24 14:21:43; Dam 52255 aun no tiene CANAL
2024-12-24 14:22:01; Dam 52259 aun no tiene CANAL
2024-12-24 14:22:18; Dam 3329 aun no tiene CANAL
2024-12-24 14:22:36; Dam 52845 aun no tiene CANAL
2024-12-24 14:22:54; Dam 53417 aun no tiene CANAL
2024-12-24 14:23:12; Dam 22810 aun no tiene CANAL
2024-12-24 14:23:29; Dam 3769 aun no tiene CANAL
2024-12-24 14:23:47; Dam 23200 aun no tiene CANAL
2024-12-24 14:24:05; Dam 23361 aun no tiene CANAL
2024-12-24 14:24:23; Dam 23362 aun no tiene CANAL
2024-12-24 14:24:41; Dam 23205 aun no tiene CANAL
2024-12-24 14:24:59; Dam 23201 aun no tiene CANAL
2024-12-24 14:26:03; Dam 35042 aun no tiene CANAL
2024-12-24 14:26:21; Dam 23191 aun no tiene CANAL
2024-12-24 14:26:38; Dam 23190 aun no tiene CANAL
2024-12-24 14:26:56; Dam 23271 aun no tiene CANAL
2024-12-24 14:27:14; Dam 53620 aun no tiene CANAL
2024-12-24 14:27:32; Dam 53618 aun no tiene CANAL
2024-12-24 14:27:49; Dam 53619 aun no tiene CANAL
2024-12-24 14:28:07; Dam 53762 aun no tiene CANAL
2024-12-24 14:28:25; Dam 23178 aun no tiene CANAL
2024-12-24 14:30:36; Dam 53566 aun no tiene CANAL
2024-12-24 14:30:54; Dam 53781 aun no tiene CANAL
2024-12-24 14:33:06; Dam 53819 aun no tiene CANAL
2024-12-24 14:33:23; Dam 9217 aun no tiene CANAL
2024-12-24 14:33:41; Dam 53557 aun no tiene CANAL
2024-12-24 14:33:59; Dam 53510 aun no tiene CANAL
2024-12-24 14:34:17; Dam 53394 aun no tiene CANAL
2024-12-24 14:34:35; Dam 53397 aun no tiene CANAL
2024-12-24 14:34:53; Dam 53573 aun no tiene CANAL
2024-12-24 14:36:08; Dam 53702 aun no tiene CANAL
2024-12-24 14:36:25; Dam 53700 aun no tiene CANAL
2024-12-24 14:37:41; Dam 53755 aun no tiene CANAL
2024-12-24 14:37:42; 51839 Ya esta registrado en la DB
2024-12-24 14:37:49; se cerro la pagina de SUNAT con éxito
2024-12-24 14:38:25; El iturriapp no esta pidiendo cambio de contraseña
2024-12-24 14:49:05; se encontró el archivo reporte en C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/ExcelconDatos
2024-12-24 14:49:12; Se envió el correo con éxito
2024-12-24 14:49:17;  Archivo REPORTE_RCE_ENVIADOS 24-11-2024 al 24-12-2024_20241224_1449.xlsx se ha validado como completado y se
ha movido a la ruta  C:/BOT-LIQUIDACION/BotUpdateCanal/Recursos/Archivos Procesados
2024-12-24 14:49:17; Fin del robot  BotUpdateCanal
